file_name,HOMO-9,HOMO-8,HOMO-7,HOMO-6,HOMO-5,HOMO-4,HOMO-3,HOMO-2,HOMO-1,HOMO,LUMO,LUMO+1,LUMO+2,LUMO+3,LUMO+4,LUMO+5,LUMO+6,LUMO+7,LUMO+8,LUMO+9,spatial_extent_R2_au,net_charge,dipole.X,dipole.Y,dipole.Z,dipole.Tot,traceless_quadrupole.XX,traceless_quadrupole.YY,traceless_quadrupole.ZZ,traceless_quadrupole.XY,traceless_quadrupole.XZ,traceless_quadrupole.YZ,octapole.XXX,octapole.YYY,octapole.ZZZ,octapole.XYY,octapole.XXY,octapole.XXZ,octapole.XZZ,octapole.YZZ,octapole.YYZ,octapole.XYZ,natural_population.atoms[0].valence,natural_population.atoms[1].valence,natural_population.atoms[2].valence,natural_population.atoms[3].valence,natural_population.atoms[4].valence,PDB-ID,function,axial1,axial2,pocket_volume,saddling,ruffling,doming,breathing,rotation,wavx,wavy,pro,nstr,mstr,transx,transy,solute,lft_orbitals.Fe.d_xy.occupancy,lft_orbitals.Fe.d_xy.energy,lft_orbitals.Fe.d_xz.occupancy,lft_orbitals.Fe.d_xz.energy,lft_orbitals.Fe.d_yz.occupancy,lft_orbitals.Fe.d_yz.energy,lft_orbitals.Fe.d_(x2-y2).occupancy,lft_orbitals.Fe.d_(x2-y2).energy,lft_orbitals.Fe.d_z2.occupancy,lft_orbitals.Fe.d_z2.energy,iron_natural_charge,charge,multiplicity,t_2g_energy_mean,e_g_energy_mean,lft_energy_delta,lft_occupancy_delta,homo_lumo_gap,homo1_lumo1_gap,homo2_lumo2_gap,overview_N-N_au,overview_E-N_au,overview_KE_au,total_energies[0]
5oy201.log,-0.27108,-0.2473,-0.24395,-0.22853,-0.22197,-0.20364,-0.19376,-0.18974,-0.18871,-0.18637,-0.07751,-0.07435,-0.02857,-0.01014,0.00056,0.01312,0.01937,0.0328,0.03848,0.03887,18283.4348,-0.0,-2.8601,0.2608,-1.0233,3.0488,0.3926,4.4704,-4.863,1.0815,-2.0851,4.0221,-43.6571,-24.9962,-25.6265,-18.9163,11.0294,-2.0938,-31.7284,0.3522,11.3752,-8.672,7.81755,5.37426,5.37158,5.35523,5.32343,425,2,0,1,396.0,-0.395,0.825,0.018,-0.013,0.02,-0.029,0.041,-0.001,-0.065,-0.021,0.009,-0.008,0,1.41241,-0.13998,1.91105,-0.20535,1.89888,-0.20488,1.19516,-0.12284,0.48713,-0.09908,0.15183,0,1,-0.18340333333333336,-0.11096,0.07244333333333336,-3.54005,0.10886000000000001,0.11435999999999999,0.16116999999999998,5402.693553397,-18239.97925303,3146.472238444,-3157.14506095
5w0c01.log,-0.27018,-0.247,-0.24254,-0.23117,-0.22593,-0.20262,-0.19104,-0.18864,-0.1873,-0.18298,-0.07002,-0.06815,-0.02221,-0.00856,0.00192,0.01274,0.01635,0.03154,0.04036,0.04229,18151.673,-0.0,0.4232,1.8452,-0.3171,1.9195,1.0053,2.4098,-3.415,-0.7046,2.8811,3.6736,-26.1135,15.9125,-22.1919,0.569,17.1803,6.344,3.4499,22.834,-14.5691,5.205,7.88652,5.34021,5.35818,5.3277,5.33298,426,2,0,1,369.0,-0.295,0.309,-0.026,-0.261,0.006,-0.17,0.105,0.003,-0.024,0.021,-0.044,0.046,0,1.63166,-0.15957,1.89863,-0.20397,1.88569,-0.2023,0.99162,-0.10614,0.53431,-0.10629,0.08382,0,1,-0.18861333333333333,-0.106215,0.08239833333333332,-3.8900500000000005,0.11296,0.11914999999999999,0.16643,5420.431661721,-18276.65146148,3147.462000307,-3157.19403884
5w0c12.log,-0.38379,-0.35934,-0.35422,-0.34121,-0.33664,-0.31868,-0.31463,-0.30442,-0.30167,-0.30074,-0.18834,-0.18687,-0.13306,-0.12021,-0.10134,-0.09293,-0.08915,-0.07413,-0.07117,-0.06501,18053.4182,1.0,0.593,1.5845,-0.456,1.7522,21.0351,16.974,-38.0091,-1.6275,3.0332,3.0432,1.0779,16.675,-14.7608,-4.1226,-15.8962,1.6396,3.0356,23.8714,-15.6393,12.5286,7.89472,5.35817,5.38072,5.3459,5.35133,426,2,0,1,369.0,-0.295,0.309,-0.026,-0.261,0.006,-0.17,0.105,0.003,-0.024,0.021,-0.044,0.046,0,0.81463,-0.27496,0.93943,-0.31524,0.93446,-0.31389,0.4928,-0.2208,0.27232,-0.22087,0.0753,1,2,-0.30136333333333337,-0.220835,0.08052833333333337,-1.9234,0.1124,0.11479999999999999,0.17136,5420.431661721,-18243.25584393,3147.277418708,-3156.97296326
5w0c16.log,-0.38703,-0.3848,-0.37391,-0.3494,-0.34714,-0.3395,-0.33582,-0.3328,-0.307,-0.29911,-0.1887,-0.18704,-0.12931,-0.10731,-0.09756,-0.08864,-0.08101,-0.06565,-0.06442,-0.04889,18063.1486,1.0,0.3369,1.7168,0.1433,1.7554,17.9684,14.5151,-32.4835,-1.3988,3.3068,3.4434,-7.5237,14.2073,-7.6798,-5.6469,-11.6488,2.1647,3.609,25.8914,-13.889,12.2256,6.98843,5.46865,5.4884,5.45971,5.46904,426,2,0,1,369.0,-0.295,0.309,-0.026,-0.261,0.006,-0.17,0.105,0.003,-0.024,0.021,-0.044,0.046,0,0.95547,-0.52256,0.95434,-0.52635,0.956,-0.52679,0.95674,-0.53073,0.9741,-0.57697,0.92628,1,6,-0.5252333333333333,-0.55385,-0.028616666666666624,-0.9349699999999999,0.11040999999999998,0.11995999999999998,0.20348999999999998,5420.431661721,-18240.04030587,3148.115763887,-3156.99383578
5yce01.log,-0.24241,-0.23865,-0.22907,-0.22554,-0.21845,-0.19062,-0.1829,-0.1782,-0.17665,-0.17567,-0.06384,-0.06215,-0.01773,0.00591,0.01253,0.01638,0.02385,0.0308,0.03738,0.04491,20022.5869,-0.0,2.093,-0.9594,3.1909,3.9349,-3.5833,-9.764,13.3473,-2.9547,4.7569,-2.8595,44.4433,-25.5101,93.2491,26.6761,5.0196,10.2416,32.5922,-21.1432,-18.7533,-3.0486,7.73177,5.33517,5.32616,5.34652,5.32686,427,3,1,1,498.0,0.135,-0.107,-0.207,-0.182,-0.014,0.199,0.049,-0.053,0.042,0.021,-0.012,0.021,0,0.82487,-0.07935,1.8854,-0.18649,1.82414,-0.1812,1.80533,-0.16333,0.54641,-0.07988,0.23958,0,1,-0.14901333333333333,-0.121605,0.027408333333333326,-2.1826700000000003,0.11183,0.1145,0.16047,5965.366898759,-18945.04502158,2973.861625727,-2984.02618387
5yce05.log,-0.26165,-0.23866,-0.23019,-0.22185,-0.21461,-0.21247,-0.20182,-0.17917,-0.17565,-0.16044,-0.06602,-0.06402,-0.01738,0.00611,0.0149,0.02369,0.02403,0.03345,0.04397,0.0492,20025.2101,-0.0,2.149,-0.9023,3.2857,4.0284,-3.8062,-9.1813,12.9875,-2.535,4.8363,-2.8778,44.5439,-22.8143,94.8746,26.1065,6.5151,10.7166,32.583,-21.0882,-18.8467,-3.1314,7.07587,5.43751,5.44311,5.44571,5.44888,427,3,1,1,498.0,0.135,-0.107,-0.207,-0.182,-0.014,0.199,0.049,-0.053,0.042,0.021,-0.012,0.021,0,0.96187,-0.29876,0.95951,-0.27012,0.95295,-0.27879,0.96349,-0.28757,0.97547,-0.31272,0.87535,0,5,-0.2825566666666667,-0.300145,-0.017588333333333317,-0.9353700000000003,0.09442,0.11163000000000001,0.16179,5965.366898759,-18945.25148995,2974.906704512,-2984.01248516
5yce12.log,-0.39385,-0.37574,-0.37395,-0.35299,-0.34022,-0.33363,-0.32566,-0.32148,-0.29949,-0.28956,-0.19441,-0.1786,-0.17717,-0.14885,-0.12122,-0.10192,-0.09005,-0.07781,-0.07495,-0.0627,19928.3412,1.0,1.9503,-0.9097,3.2744,3.9183,8.5632,-0.4197,-8.1435,-0.9715,5.7385,-3.3849,25.195,8.1008,145.487,10.0531,-9.2829,-15.6387,27.3446,-25.4983,-51.6184,-2.1039,7.42424,5.36092,5.34741,5.37222,5.34636,427,3,1,1,498.0,0.135,-0.107,-0.207,-0.182,-0.014,0.199,0.049,-0.053,0.042,0.021,-0.012,0.021,0,0.52423,-0.30927,0.96223,-0.43451,0.91043,-0.40121,0.90159,-0.3686,0.439,-0.33306,0.53959,1,2,-0.3816633333333333,-0.35083,0.030833333333333324,-1.0563,0.09514999999999998,0.12088999999999997,0.14431,5965.366898759,-18907.39564836,2973.474401499,-2983.83519428
5yce16.log,-0.37791,-0.37627,-0.34957,-0.34153,-0.33681,-0.32968,-0.32726,-0.3236,-0.29926,-0.29029,-0.18012,-0.17885,-0.12236,-0.09832,-0.09117,-0.07888,-0.07637,-0.06011,-0.05939,-0.05498,19929.4918,1.0,1.9261,-0.8232,2.8819,3.5627,8.7528,1.8294,-10.5822,-3.048,5.7325,-3.2319,24.4546,12.0108,140.0473,8.5628,-9.4802,-16.3606,27.4645,-24.9284,-53.2866,-0.7019,6.76775,5.4713,5.4618,5.47987,5.46671,427,3,1,1,498.0,0.135,-0.107,-0.207,-0.182,-0.014,0.199,0.049,-0.053,0.042,0.021,-0.012,0.021,0,0.95863,-0.52288,0.9528,-0.5114,0.9461,-0.50698,0.95489,-0.50732,0.96895,-0.53985,1.15592,1,6,-0.5137533333333333,-0.523585,-0.009831666666666683,-0.9336900000000001,0.11016999999999999,0.12041000000000002,0.20124,5965.366898759,-18907.25793537,2974.524478072,-2983.83647388
5ych01.log,-0.24225,-0.23862,-0.22904,-0.22562,-0.21851,-0.19056,-0.18284,-0.17822,-0.17661,-0.17578,-0.06385,-0.06218,-0.01779,0.00581,0.01231,0.01665,0.02371,0.03093,0.03731,0.04489,20021.9359,0.0,2.0624,-0.927,3.1437,3.8724,-3.5755,-9.8389,13.4144,-2.798,4.5246,-3.0927,43.5917,-24.7335,93.0177,26.4569,4.9254,9.7568,32.506,-20.8287,-18.7395,-3.185,7.73018,5.33551,5.32698,5.34603,5.32759,428,3,1,1,504.0,0.06,-0.095,-0.226,-0.155,-0.004,0.217,0.081,-0.012,-0.003,0.027,-0.047,0.049,0,0.82138,-0.07904,1.88439,-0.1863,1.81833,-0.18065,1.81026,-0.16378,0.55133,-0.08019,0.24108,0,1,-0.14866333333333334,-0.12198500000000001,0.02667833333333333,-2.1625100000000006,0.11192999999999999,0.11442999999999999,0.16043,5965.478970028,-18945.27875275,2973.863142015,-2984.02512028
5ych05.log,-0.23794,-0.22875,-0.21979,-0.21699,-0.21268,-0.20912,-0.19131,-0.17664,-0.174,-0.1239,-0.06497,-0.06342,-0.0181,0.00595,0.01523,0.02356,0.02394,0.03352,0.04402,0.04959,20022.3649,-0.0,2.0794,-0.8891,3.2573,3.9654,-3.502,-9.3988,12.9008,-2.9488,4.6344,-3.117,42.9483,-22.3846,94.1101,25.6269,5.1917,9.6793,32.6812,-20.8885,-19.0488,-3.0767,7.19574,5.43603,5.42394,5.44365,5.43071,428,3,1,1,504.0,0.06,-0.095,-0.226,-0.155,-0.004,0.217,0.081,-0.012,-0.003,0.027,-0.047,0.049,0,0.95349,-0.23763,0.96,-0.26019,0.95246,-0.2576,0.96537,-0.20297,0.97554,-0.29419,0.75557,0,5,-0.2518066666666667,-0.24858000000000002,0.0032266666666666555,-0.9250399999999999,0.058929999999999996,0.11057999999999998,0.15854,5965.478970028,-18946.835373,2974.949612359,-2984.00413072
5ych12.log,-0.39382,-0.37568,-0.37397,-0.35274,-0.34023,-0.33355,-0.32576,-0.32161,-0.2994,-0.28954,-0.19465,-0.17867,-0.17723,-0.14916,-0.1213,-0.10152,-0.0902,-0.07823,-0.07519,-0.06252,19927.7003,1.0,1.9283,-0.8619,3.2055,3.8387,8.5282,-0.4103,-8.1179,-0.8323,5.4914,-3.5986,25.102,9.5177,144.95,9.8883,-9.0327,-17.1588,26.8396,-25.6398,-50.7946,-3.8187,7.42203,5.36125,5.3483,5.37219,5.34722,428,3,1,1,504.0,0.06,-0.095,-0.226,-0.155,-0.004,0.217,0.081,-0.012,-0.003,0.027,-0.047,0.049,0,0.52325,-0.30945,0.96274,-0.43445,0.9058,-0.40069,0.90281,-0.36923,0.44216,-0.33397,0.54168,1,2,-0.38153,-0.3516,0.029929999999999957,-1.0468200000000003,0.09489000000000003,0.12073,0.14438,5965.478970028,-18907.6182878,2973.474874618,-2983.83395866
5ych16.log,-0.37793,-0.37621,-0.34919,-0.34146,-0.33677,-0.32994,-0.32704,-0.32404,-0.29931,-0.2903,-0.18014,-0.17887,-0.12245,-0.09777,-0.09133,-0.07933,-0.07669,-0.05996,-0.05915,-0.05448,19928.8399,1.0,1.9046,-0.7637,2.7998,3.4712,8.7478,1.862,-10.6098,-2.9134,5.4987,-3.4296,24.3722,13.6408,139.3068,8.3253,-9.1887,-17.8356,26.9932,-25.0404,-52.2916,-2.4688,6.7673,5.47066,5.46203,5.47981,5.46781,428,3,1,1,504.0,0.06,-0.095,-0.226,-0.155,-0.004,0.217,0.081,-0.012,-0.003,0.027,-0.047,0.049,0,0.95862,-0.52337,0.95304,-0.51171,0.9463,-0.50735,0.95495,-0.50776,0.96892,-0.53997,1.15637,1,6,-0.5141433333333333,-0.523865,-0.00972166666666674,-0.9340899999999999,0.11016000000000001,0.12044000000000002,0.20159,5965.478970028,-18907.48346937,2974.523901889,-2983.83557603
5ylw01.log,-0.26921,-0.24491,-0.24024,-0.2322,-0.2263,-0.20248,-0.19247,-0.18945,-0.18763,-0.18315,-0.07105,-0.07045,-0.02369,-0.00798,0.00115,0.0121,0.01717,0.03072,0.03274,0.0399,18285.5567,0.0,-1.3746,-1.2045,0.1703,1.8355,1.7486,2.5394,-4.288,1.7087,-5.2656,1.9127,-18.2291,-39.0921,-20.9798,6.0603,-24.9489,2.5556,-16.5004,-10.9777,3.587,3.5576,7.90124,5.34939,5.32762,5.37004,5.32552,429,2,0,1,387.0,-0.418,-0.162,0.066,-0.315,0.01,-0.208,0.078,-0.021,0.154,0.045,-0.025,0.006,0,0.76676,-0.09036,1.90383,-0.20396,1.87947,-0.20128,1.84729,-0.18094,0.54613,-0.10832,0.06776,0,1,-0.1652,-0.14462999999999998,0.020570000000000033,-2.1566400000000003,0.1121,0.11717999999999999,0.16576000000000002,5413.907676877,-18263.48644559,3147.442342519,-3157.18609437
5ylw05.log,-0.27082,-0.26861,-0.24028,-0.23059,-0.22438,-0.22028,-0.20915,-0.18406,-0.18328,-0.16974,-0.07436,-0.07232,-0.02423,-0.00023,0.01207,0.01688,0.02961,0.03994,0.04614,0.04927,18287.1434,-0.0,-1.2762,-1.2337,0.0072,1.775,3.1484,3.1417,-6.2901,1.3576,-5.1703,1.8368,-15.0461,-38.5935,-23.7207,6.9612,-24.0325,2.7931,-16.2165,-11.0414,3.4152,3.812,7.29103,5.44465,5.43881,5.46191,5.43768,429,2,0,1,387.0,-0.418,-0.162,0.066,-0.315,0.01,-0.208,0.078,-0.021,0.154,0.045,-0.025,0.006,0,0.95888,-0.3144,0.96232,-0.30735,0.95718,-0.26645,0.96212,-0.29863,0.97989,-0.34684,0.65703,0,5,-0.2960666666666667,-0.322735,-0.026668333333333294,-0.9363699999999999,0.09538,0.11096,0.15983,5413.907676877,-18263.7188532,3148.422010107,-3157.18258798
5ylw12.log,-0.4071,-0.40024,-0.38453,-0.38079,-0.35094,-0.34111,-0.33653,-0.32742,-0.30935,-0.29802,-0.21946,-0.18659,-0.18573,-0.16506,-0.12859,-0.11624,-0.09733,-0.08694,-0.08282,-0.06775,18196.3452,1.0,-1.2728,-1.0522,1.5423,2.2596,15.4823,14.5077,-29.99,3.4608,-5.4636,2.4455,15.503,-21.9948,1.9076,-6.6974,-6.6084,8.142,-19.7776,-11.9211,1.5073,14.1147,7.60415,5.35939,5.35415,5.37743,5.34849,429,2,0,1,387.0,-0.418,-0.162,0.066,-0.315,0.01,-0.208,0.078,-0.021,0.154,0.045,-0.025,0.006,0,0.49762,-0.32039,0.9572,-0.43645,0.91483,-0.41509,0.93281,-0.39521,0.50155,-0.36893,0.35594,1,2,-0.3906433333333333,-0.38207,0.008573333333333266,-0.93529,0.07856000000000002,0.12276000000000001,0.14168999999999998,5413.907676877,-18227.20404027,3147.136416186,-3156.98153629
5ylw16.log,-0.39552,-0.39194,-0.36666,-0.35027,-0.34916,-0.33822,-0.33615,-0.32027,-0.31072,-0.23227,-0.20712,-0.19029,-0.13938,-0.109,-0.10292,-0.09466,-0.08084,-0.07593,-0.06253,-0.04976,18194.304,1.0,-1.0905,-1.1497,0.7987,1.7745,20.0235,14.7823,-34.8058,0.4187,-5.1012,2.7427,22.3483,-21.2772,-6.5125,-6.0818,-5.5775,7.857,-18.5391,-11.6482,1.2017,15.3222,7.35852,5.41421,5.41164,5.43323,5.40715,429,2,0,1,387.0,-0.418,-0.162,0.066,-0.315,0.01,-0.208,0.078,-0.021,0.154,0.045,-0.025,0.006,0,0.57728,-0.37976,0.96282,-0.48043,0.96316,-0.48002,0.9278,-0.42022,0.98236,-0.52521,0.59069,1,6,-0.4467366666666666,-0.472715,-0.02597833333333338,-0.5931000000000002,0.025150000000000006,0.12043000000000001,0.18089,5413.907676877,-18227.21112699,3147.652660709,-3156.92944877
5ysm01.log,-0.26904,-0.24995,-0.24202,-0.23178,-0.22596,-0.20319,-0.19106,-0.18973,-0.18748,-0.18337,-0.07025,-0.06855,-0.02237,-0.01043,0.00125,0.01269,0.01657,0.03113,0.04009,0.04338,18165.0714,-0.0,0.8306,1.4428,-0.5142,1.7424,-0.7379,5.3573,-4.6194,2.4244,4.6344,1.0227,-24.5219,21.6503,-23.5171,-2.2528,22.3498,7.8483,10.2029,13.3698,-14.7199,-0.5095,7.86583,5.36584,5.33535,5.33858,5.32607,430,2,0,1,434.0,-0.45,-0.191,-0.057,-0.119,0.046,-0.04,0.041,-0.033,-0.054,0.001,0.045,0.011,0,1.33417,-0.13434,1.90092,-0.2038,1.89083,-0.20409,1.28714,-0.13095,0.51973,-0.10502,0.10373,0,1,-0.18074333333333334,-0.117985,0.06275833333333333,-3.31905,0.11312,0.11893000000000001,0.16736,5419.840061504,-18275.38385,3147.462769112,-3157.19143363
5ysm05.log,-0.27141,-0.26843,-0.23839,-0.23002,-0.22299,-0.21959,-0.20801,-0.18706,-0.18382,-0.16761,-0.07326,-0.0717,-0.02316,0.00038,0.01363,0.01609,0.02979,0.04068,0.04659,0.04944,18166.4254,-0.0,0.7693,1.4071,-0.942,1.8598,1.3459,5.8207,-7.1666,1.4791,4.4735,1.1209,-24.1665,20.4916,-28.6249,-2.2075,21.3314,7.0535,9.6239,13.1192,-14.6787,-0.4914,7.25251,5.46481,5.45665,5.43548,5.44849,430,2,0,1,434.0,-0.45,-0.191,-0.057,-0.119,0.046,-0.04,0.041,-0.033,-0.054,0.001,0.045,0.011,0,0.96074,-0.30504,0.96181,-0.30695,0.95801,-0.27002,0.96115,-0.30706,0.9795,-0.34563,0.69437,0,5,-0.29400333333333334,-0.326345,-0.03234166666666666,-0.93991,0.09435,0.11212000000000001,0.1639,5419.840061504,-18275.63224222,3148.459500978,-3157.18655568
5ysm12.log,-0.40339,-0.39626,-0.38385,-0.38031,-0.34879,-0.34363,-0.33326,-0.33007,-0.30762,-0.29825,-0.22352,-0.18653,-0.18503,-0.16202,-0.12747,-0.11264,-0.09605,-0.08618,-0.08253,-0.06992,18076.6097,1.0,1.0203,1.4254,0.5874,1.8487,15.4819,14.1949,-29.6768,0.2028,5.4133,0.7337,-16.6856,24.6663,-1.4863,-1.1101,-6.0898,-1.4316,14.925,15.4552,-14.038,7.2984,7.59453,5.39653,5.36199,5.3667,5.34618,430,2,0,1,434.0,-0.45,-0.191,-0.057,-0.119,0.046,-0.04,0.041,-0.033,-0.054,0.001,0.045,0.011,0,0.7267,-0.35584,0.97333,-0.45178,0.93605,-0.41484,0.69817,-0.35143,0.45675,-0.36013,0.36494,1,2,-0.4074866666666666,-0.35578,0.05170666666666662,-1.4811599999999998,0.07473000000000002,0.12109,0.14503999999999997,5419.840061504,-18238.93532042,3147.098078595,-3156.98734193
5ysm16.log,-0.39372,-0.39097,-0.36321,-0.35171,-0.34793,-0.33963,-0.33683,-0.32199,-0.31225,-0.23295,-0.20227,-0.19011,-0.13875,-0.10268,-0.10247,-0.09403,-0.08151,-0.07807,-0.0642,-0.04873,18074.3059,1.0,0.7012,1.427,-0.4259,1.646,19.0539,16.7427,-35.7965,4.1049,4.8838,0.5678,-23.7278,25.9848,-12.935,-1.9195,-9.6625,-1.9678,13.2275,14.6083,-12.9425,7.5618,7.33185,5.45087,5.41869,5.41995,5.4023,430,2,0,1,434.0,-0.45,-0.191,-0.057,-0.119,0.046,-0.04,0.041,-0.033,-0.054,0.001,0.045,0.011,0,0.7555,-0.39532,0.96247,-0.48035,0.96406,-0.48186,0.73968,-0.39515,0.98343,-0.52401,0.6165,1,6,-0.45250999999999997,-0.45958,-0.007070000000000021,-0.95892,0.030679999999999985,0.12214000000000003,0.18324,5419.840061504,-18239.00710065,3147.656061653,-3156.93698191
5zm901.log,-0.23409,-0.22526,-0.22255,-0.21764,-0.21191,-0.18183,-0.17018,-0.16874,-0.16348,-0.16316,-0.05575,-0.05498,-0.01157,0.01113,0.02262,0.02421,0.025,0.02685,0.03458,0.04509,22005.086,0.0,-1.1505,1.9592,-0.0281,2.2722,-15.3115,-14.9188,30.2303,-0.0191,4.2779,0.7445,-19.9911,26.427,16.9727,-4.3731,19.5998,-10.1044,-15.8502,38.1251,5.0605,22.4889,7.95092,5.30682,5.30577,5.30182,5.30274,431,2,1,0,542.0,-0.14,-1.016,0.102,-0.004,-0.003,0.075,-0.014,-0.008,-0.059,-0.004,0.01,-0.039,0,0.74239,-0.07397,1.84893,-0.16897,1.83847,-0.16814,1.91473,-0.16375,0.67092,-0.07833,0.01415,0,1,-0.13702666666666666,-0.12104000000000001,0.01598666666666665,-1.8441400000000003,0.10741,0.10849999999999999,0.15717,7198.8645219,-21851.0321254,3162.000571607,-3173.07997551
5zze01.log,-0.24191,-0.2362,-0.23254,-0.2254,-0.21831,-0.19072,-0.18298,-0.17839,-0.17676,-0.17603,-0.06349,-0.06282,-0.01787,0.0056,0.01247,0.01654,0.02386,0.03089,0.03748,0.04553,20035.4397,-0.0,-0.895,-1.6781,3.0826,3.6221,-4.2745,-9.1133,13.3878,2.3824,-4.3315,-2.7935,-5.3184,-32.0312,91.4835,0.3624,-34.6213,7.38,-23.2336,-25.2544,-19.3822,2.5158,7.72811,5.33452,5.32677,5.34994,5.32831,432,3,1,1,502.0,0.003,0.025,-0.236,-0.171,-0.011,0.216,0.083,-0.007,-0.035,-0.071,0.018,0.032,0,0.71934,-0.07058,1.88007,-0.18603,1.8428,-0.18303,1.90737,-0.17189,0.53592,-0.07896,0.24341,0,1,-0.1465466666666667,-0.125425,0.021121666666666677,-1.9989199999999991,0.11253999999999999,0.11394,0.16052,5964.756846491,-18943.80873754,2973.865199348,-2984.02512249
5zze05.log,-0.26176,-0.23564,-0.23058,-0.22213,-0.21559,-0.21353,-0.20265,-0.18042,-0.17627,-0.16197,-0.06717,-0.06403,-0.01797,0.00558,0.01772,0.02352,0.02538,0.03389,0.04469,0.04836,20037.8479,-0.0,-0.8243,-1.6864,2.9014,3.4557,-3.1769,-9.0044,12.1813,2.2422,-4.3785,-2.6592,-2.9728,-31.199,89.4785,1.8252,-34.0876,6.5051,-23.1755,-24.7448,-19.1397,2.3978,7.06463,5.43762,5.44484,5.44981,5.44883,432,3,1,1,502.0,0.003,0.025,-0.236,-0.171,-0.011,0.216,0.083,-0.007,-0.035,-0.071,0.018,0.032,0,0.96243,-0.30552,0.96122,-0.29563,0.95222,-0.25862,0.96377,-0.28695,0.97586,-0.31482,0.88712,0,5,-0.28659000000000007,-0.30088499999999996,-0.014294999999999891,-0.93624,0.09480000000000001,0.11224,0.16244999999999998,5964.756846491,-18943.93628586,2974.902153993,-2984.01198873
5zze16.log,-0.37752,-0.37685,-0.34848,-0.34119,-0.33745,-0.32974,-0.3278,-0.32433,-0.29955,-0.29044,-0.18011,-0.17922,-0.12266,-0.09713,-0.09166,-0.07917,-0.07618,-0.06087,-0.05911,-0.05362,19942.3251,1.0,-0.8738,-1.4427,2.6997,3.1832,8.1248,2.5215,-10.6463,2.4797,-4.8175,-3.4158,1.1,-14.2309,137.8411,-6.006,-1.6188,-21.6609,-17.4731,-29.5187,-51.2581,0.8414,6.7664,5.47047,5.46366,5.4828,5.46639,432,3,1,1,502.0,0.003,0.025,-0.236,-0.171,-0.011,0.216,0.083,-0.007,-0.035,-0.071,0.018,0.032,0,0.95926,-0.5283,0.95347,-0.51256,0.94603,-0.50738,0.95429,-0.50409,0.96924,-0.54055,1.15791,1,6,-0.51608,-0.52232,-0.006240000000000023,-0.9352300000000002,0.11032999999999998,0.12032999999999999,0.20167000000000002,5964.756846491,-18906.00736498,2974.524306469,-2983.83546153
6a4y01.log,-0.24276,-0.23802,-0.22952,-0.22543,-0.21871,-0.19045,-0.18286,-0.17789,-0.1765,-0.17541,-0.06396,-0.06203,-0.01789,0.00617,0.01252,0.01619,0.02432,0.03072,0.03717,0.04637,20016.6687,0.0,1.9843,-0.4469,3.2896,3.8676,-3.4995,-10.5124,14.0119,1.3617,2.0563,0.2274,39.1828,-19.3066,97.7981,30.6234,5.9015,12.8185,32.4189,0.1236,-11.2676,-5.4474,7.73375,5.32903,5.34313,5.3229,5.33791,433,2,1,1,428.0,-0.326,-0.001,-0.225,-0.447,0.011,0.003,-0.039,0.01,-0.047,-0.041,0.051,0.065,0,0.65256,-0.06451,1.8916,-0.18723,1.86614,-0.18472,1.96691,-0.17693,0.50798,-0.07697,0.23782,0,1,-0.14548666666666668,-0.12695,0.018536666666666674,-1.9354099999999996,0.11145000000000001,0.11446999999999999,0.16,5963.556059131,-18941.44396499,2973.865237665,-2984.02597657
6a4y05.log,-0.26167,-0.23829,-0.23057,-0.22161,-0.2154,-0.2125,-0.20345,-0.17885,-0.17559,-0.16079,-0.06596,-0.06441,-0.01768,0.00606,0.01516,0.02373,0.02457,0.03379,0.04539,0.04878,20019.3277,-0.0,2.0121,-0.4035,3.3841,3.9577,-3.5731,-9.9496,13.5227,0.5651,2.1125,0.14,39.0709,-18.1465,99.3595,30.1135,6.5407,13.1131,32.2621,0.3024,-10.9387,-5.1005,7.07129,5.44778,5.44431,5.44486,5.43758,433,2,1,1,428.0,-0.326,-0.001,-0.225,-0.447,0.011,0.003,-0.039,0.01,-0.047,-0.041,0.051,0.065,0,0.96326,-0.30375,0.9592,-0.27374,0.95114,-0.27572,0.96362,-0.2848,0.97626,-0.3158,0.88029,0,5,-0.28440333333333334,-0.3003,-0.01589666666666667,-0.9337200000000001,0.09482999999999998,0.11118,0.16117,5963.556059131,-18941.59758496,2974.906848161,-2984.01247742
6cpp01.log,-0.27104,-0.24348,-0.23987,-0.23287,-0.22553,-0.2041,-0.19288,-0.18887,-0.1879,-0.18385,-0.0717,-0.07095,-0.02429,-0.01088,0.0017,0.01009,0.0147,0.02936,0.03092,0.04211,18361.0334,0.0,-1.2783,-1.7885,0.4456,2.243,2.6269,3.3443,-5.9712,-2.0823,-1.4109,-1.3269,-0.1943,-30.7036,-11.7184,3.4235,-27.7422,-7.542,-18.5616,-20.1579,3.9386,1.109,7.87652,5.33124,5.37526,5.33106,5.34529,434,2,0,1,451.0,0.188,-0.568,0.017,-0.091,-0.036,-0.101,-0.044,-0.112,-0.006,-0.08,0.02,0.021,0,0.65424,-0.08482,1.90679,-0.20443,1.90091,-0.20316,1.93853,-0.19165,0.51864,-0.10729,0.09024,0,1,-0.16413666666666668,-0.14947,0.014666666666666689,-2.00477,0.11215000000000001,0.11695000000000001,0.16458,5406.660218757,-18248.90493202,3147.420097673,-3157.17866471
