file_name,HOMO-2,HOMO-1,HOMO,LUMO,LUMO+1,LUMO+2,spatial_extent_R2_au,net_charge,dipole.X,dipole.Y,dipole.Z,dipole.Tot,traceless_quadrupole.XX,traceless_quadrupole.YY,traceless_quadrupole.ZZ,traceless_quadrupole.XY,traceless_quadrupole.XZ,traceless_quadrupole.YZ,octapole.XXX,octapole.YYY,octapole.ZZZ,octapole.XYY,octapole.XXY,octapole.XXZ,octapole.XZZ,octapole.YZZ,octapole.YYZ,octapole.XYZ,natural_population.atoms[0].valence,natural_population.atoms[1].valence,natural_population.atoms[2].valence,natural_population.atoms[3].valence,natural_population.atoms[4].valence,PDB-ID,function,axial1,axial2,pocket_volume,saddling,ruffling,doming,breathing,rotation,wavx,wavy,pro,nstr,mstr,transx,transy,solute,lft_orbitals.Fe.d_xy.occupancy,lft_orbitals.Fe.d_xy.energy,lft_orbitals.Fe.d_xz.occupancy,lft_orbitals.Fe.d_xz.energy,lft_orbitals.Fe.d_yz.occupancy,lft_orbitals.Fe.d_yz.energy,lft_orbitals.Fe.d_(x2-y2).occupancy,lft_orbitals.Fe.d_(x2-y2).energy,lft_orbitals.Fe.d_z2.occupancy,lft_orbitals.Fe.d_z2.energy,iron_natural_charge,charge,multiplicity,t_2g_energy_mean,e_g_energy_mean,lft_energy_delta,lft_occupancy_delta,homo_lumo_gap,homo1_lumo1_gap,homo2_lumo2_gap,orbital_distortion_type,dx2y2_dz2_diff,dz2_dxy_diff,dxy_dxz_dyz_diff,eg_t2g_diff,overview_N-N_au,overview_E-N_au,overview_KE_au,total_energies[0]
6k9i12.log,-0.31991,-0.29346,-0.28876,-0.17734,-0.17543,-0.1681,21541.5076,1.0,-0.7118,-1.0149,3.5248,3.7365,2.7358,0.7252,-3.461,1.4941,-3.4047,-7.4435,-9.0057,-24.5969,153.8399,-8.2947,-9.5387,-12.8685,-4.0168,-14.2847,-4.8757,6.2189,7.72871,5.33745,5.35462,5.34861,5.34971,430,0,1,2,312.0,-0.175,-0.796,-0.053,0.08,0.018,0.072,-0.108,-0.017,-0.047,0.006,-0.062,-0.004,0,0.96967,-0.36305,0.95029,-0.40343,0.96468,-0.40873,0.44987,-0.29844,0.48109,-0.33496,0.22373,1,2,-0.3917366666666667,-0.3167,0.0750366666666667,-1.95368,0.11142000000000002,0.11803,0.15181000000000003,1.0,0.03652,0.028090000000000004,0.04303000000000001,0.0750366666666667,7153.988506431,-22324.50784626,3413.358100626,-3424.66845294
6k9j01.log,-0.1786,-0.17667,-0.17505,-0.06518,-0.064,-0.01942,21636.236,-0.0,-0.8018,-0.93,3.8688,4.059,-6.0261,-6.3694,12.3954,2.0047,-2.4643,-6.1321,-42.0815,-48.4793,132.722,5.6039,-11.7483,2.2786,-7.5754,-14.7923,1.6588,7.9543,8.04515,5.31272,5.32365,5.31532,5.31618,431,0,1,2,342.0,-0.279,-0.645,-0.041,-0.076,0.021,0.143,-0.091,-0.008,0.021,0.036,0.01,-0.001,0,1.95679,-0.17496,1.81771,-0.18126,1.86852,-0.18463,0.69369,-0.08276,0.70854,-0.10959,-0.08299,0,1,-0.18028333333333332,-0.09617500000000001,0.08410833333333331,-4.2407900000000005,0.10987000000000001,0.11266999999999999,0.15918000000000002,1.0,0.026830000000000007,0.06537,0.007984999999999992,0.08410833333333331,7154.500612837,-22365.24846887,3413.653469403,-3424.85299115
6k9j12.log,-0.31973,-0.29398,-0.28834,-0.17694,-0.17653,-0.16855,21539.6558,1.0,-0.7035,-0.7246,3.4109,3.5573,2.3551,1.008,-3.3631,1.4868,-2.967,-6.8012,-5.4644,-23.3452,152.9543,-8.7511,-10.1972,-14.7913,-3.4995,-8.0453,-6.5095,6.3549,7.73239,5.3412,5.35243,5.34589,5.34733,431,0,1,2,342.0,-0.279,-0.645,-0.041,-0.076,0.021,0.143,-0.091,-0.008,0.021,0.036,0.01,-0.001,0,0.97112,-0.36416,0.94607,-0.40072,0.96436,-0.41178,0.45008,-0.29923,0.48543,-0.33628,0.22003,1,2,-0.39222,-0.317755,0.074465,-1.94604,0.1114,0.11745000000000003,0.15118,1.0,0.03705000000000003,0.02787999999999996,0.042090000000000016,0.074465,7154.500612837,-22325.45666825,3413.356242755,-3424.67026876
6krc01.log,-0.17842,-0.17716,-0.17489,-0.06417,-0.06281,-0.01822,20014.4264,-0.0,2.1037,-0.2249,3.5235,4.1099,-2.5612,-11.4267,13.9879,-1.0937,4.7869,0.709,40.77,-3.7047,97.668,33.3645,-0.9501,8.6777,31.9829,-6.4348,-18.2338,3.0482,7.73093,5.34567,5.31442,5.34342,5.33076,432,3,1,1,560.0,0.276,-0.125,-0.218,-0.287,0.004,0.203,-0.028,-0.036,-0.056,0.003,-0.01,0.031,0,0.70149,-0.07018,1.8946,-0.18808,1.86376,-0.18462,1.91536,-0.17357,0.50697,-0.07712,0.24062,0,1,-0.14762666666666666,-0.12534499999999998,0.022281666666666672,-2.03752,0.11071999999999999,0.11435000000000001,0.1602,2.0,-0.09645000000000001,-0.006939999999999988,0.11617000000000001,0.022281666666666672,5965.393881815,-18945.08775501,2973.870021608,-2984.01775694
6krc12.log,-0.31999,-0.29984,-0.29017,-0.19465,-0.17873,-0.17718,19919.9715,1.0,1.841,-0.0853,3.6483,4.0873,9.1565,-1.2815,-7.8749,-3.129,5.8173,0.3609,33.0184,10.8769,150.6239,2.901,-4.7621,-18.3152,25.7422,-6.9497,-50.9322,8.1491,7.408,5.36131,5.34421,5.36398,5.35538,432,3,1,1,560.0,0.276,-0.125,-0.218,-0.287,0.004,0.203,-0.028,-0.036,-0.056,0.003,-0.01,0.031,0,0.47424,-0.30357,0.95297,-0.42612,0.95622,-0.41285,0.95501,-0.38303,0.39972,-0.32169,0.55621,1,2,-0.3808466666666666,-0.35236,0.028486666666666605,-1.0287000000000002,0.09552,0.12111,0.14281,2.0,-0.061340000000000006,-0.01811999999999997,0.11591499999999999,0.028486666666666605,5965.393881815,-18907.48602726,2973.508260229,-2983.82647288
6lco01.log,-0.17777,-0.17631,-0.17476,-0.06348,-0.06235,-0.01776,20060.7397,-0.0,2.2795,-0.2955,3.5087,4.1945,-3.3341,-10.9165,14.2506,-0.3964,1.6977,-0.8707,39.8715,-6.7879,108.2135,34.7445,-0.2851,12.3811,31.982,2.6321,-10.8979,3.4407,7.72545,5.3575,5.32682,5.33469,5.32497,433,2,1,1,402.0,-0.374,0.002,-0.299,0.005,-0.005,-0.039,0.033,-0.031,-0.139,0.069,0.103,-0.009,0,0.70071,-0.06895,1.89195,-0.18775,1.86834,-0.18474,1.9118,-0.17331,0.50412,-0.07631,0.24643,0,1,-0.14714666666666665,-0.12481,0.022336666666666644,-2.0450800000000005,0.11128,0.11395999999999999,0.16001,2.0,-0.09699999999999999,-0.007360000000000005,0.117295,0.022336666666666644,5957.054457729,-18928.4428961,2973.85462481,-2984.02489734
6lco12.log,-0.31986,-0.29978,-0.2891,-0.19537,-0.17785,-0.17697,19966.599,1.0,2.1282,-0.2404,3.9981,4.5356,7.5286,-0.2627,-7.2659,1.9223,1.3074,-0.6146,33.5874,1.1127,163.0413,6.162,-4.9962,-4.4452,25.0341,2.0383,-34.8102,-5.6781,7.42581,5.37946,5.34499,5.35782,5.34213,433,2,1,1,402.0,-0.374,0.002,-0.299,0.005,-0.005,-0.039,0.033,-0.031,-0.139,0.069,0.103,-0.009,0,0.46417,-0.29748,0.9729,-0.42114,0.96649,-0.428,0.95391,-0.37921,0.38147,-0.31844,0.53917,1,2,-0.38220666666666664,-0.348825,0.03338166666666664,-1.0681800000000001,0.09373000000000004,0.12192999999999998,0.14289,2.0,-0.06076999999999999,-0.02095999999999998,0.12708999999999998,0.03338166666666664,5957.054457729,-18890.8410255,2973.463218569,-2983.83426408
6m4q01.log,-0.18947,-0.18839,-0.1836,-0.07046,-0.06959,-0.02361,18338.0895,-0.0,2.1967,-0.3139,-0.3292,2.2433,1.9882,1.5831,-3.5713,0.6877,2.9391,-0.5192,32.4257,-17.8887,-23.5408,25.9559,2.3366,5.1172,24.6296,0.6439,-0.9504,-8.9416,7.8942,5.33248,5.34536,5.32741,5.34264,434,2,0,1,424.0,-0.324,-0.367,0.036,-0.14,-0.016,-0.053,-0.121,0.017,-0.023,0.041,0.02,0.066,0,0.66227,-0.08061,1.90006,-0.20434,1.89645,-0.20363,1.96057,-0.18641,0.52591,-0.10644,0.07561,0,1,-0.16286,-0.146425,0.016435000000000005,-1.9723000000000002,0.11314000000000002,0.1188,0.16586,2.0,-0.07996999999999999,-0.025830000000000006,0.123375,0.016435000000000005,5412.218513929,-18260.08004269,3147.466617788,-3157.19559778
6m4q12.log,-0.32651,-0.30802,-0.2979,-0.22037,-0.18622,-0.18556,18248.2213,1.0,2.1142,-0.2967,0.8904,2.3132,15.1719,14.3501,-29.522,2.9503,3.0955,-0.2884,13.6605,0.7007,-1.3278,-3.8726,-10.6833,7.9213,30.7519,0.7291,-5.2872,-15.5915,7.6136,5.35675,5.36548,5.3601,5.36286,434,2,0,1,424.0,-0.324,-0.367,0.036,-0.14,-0.016,-0.053,-0.121,0.017,-0.023,0.041,0.02,0.066,0,0.45238,-0.312,0.96564,-0.43413,0.95461,-0.43046,0.97573,-0.39649,0.45142,-0.35738,0.34651,1,2,-0.3921966666666667,-0.376935,0.015261666666666673,-0.9454800000000001,0.07752999999999999,0.12180000000000002,0.14095000000000002,3.0,-0.039110000000000034,-0.045379999999999976,0.12029499999999999,0.015261666666666673,5412.218513929,-18223.78315752,3147.120852659,-3156.9906489
6m4s01.log,-0.18951,-0.18759,-0.18306,-0.06955,-0.06833,-0.02216,18181.9007,-0.0,2.2709,-0.124,-0.6316,2.3603,1.1985,2.8008,-3.9993,-0.1461,3.0631,-2.2585,35.8183,-6.396,-20.496,17.814,8.7276,-12.2798,26.1439,-1.3643,-4.506,-4.5396,7.8671,5.3499,5.33444,5.34756,5.33882,435,2,0,1,380.0,-0.334,0.115,0.11,-0.021,-0.029,0.123,-0.014,-0.038,-0.067,-0.018,0.051,0.006,0,1.39409,-0.13842,1.90404,-0.20439,1.89205,-0.20264,1.22554,-0.12572,0.51732,-0.10419,0.10229,0,1,-0.18181666666666665,-0.114955,0.06686166666666665,-3.4473199999999995,0.11351,0.11926,0.16735,3.0,-0.021529999999999994,0.03422999999999998,0.06509500000000001,0.06686166666666665,5417.057874692,-18269.89613417,3147.457997737,-3157.19260013
6m7e01.log,-0.17834,-0.17665,-0.17551,-0.06357,-0.06254,-0.01773,19999.4069,0.0,2.3845,-0.2023,3.5035,4.2428,-3.1563,-10.4901,13.6464,-0.7872,1.2634,-0.2935,40.465,-6.9136,97.2457,35.2966,-0.6908,13.1166,32.8489,5.9434,-10.5375,2.7406,7.72734,5.35939,5.32664,5.33495,5.32372,436,2,1,1,396.0,-0.237,-0.028,-0.173,0.028,0.016,-0.054,0.02,-0.001,-0.086,-0.051,0.012,-0.09,0,0.70324,-0.0693,1.88776,-0.18753,1.86736,-0.18504,1.91396,-0.17281,0.50945,-0.07697,0.24451,0,1,-0.14729,-0.12489,0.022400000000000003,-2.03495,0.11194,0.11411,0.16061,2.0,-0.09584,-0.007669999999999996,0.116985,0.022400000000000003,5963.813400252,-18941.92528639,2973.862376954,-2984.02596299
6m7e12.log,-0.3213,-0.30075,-0.29019,-0.19075,-0.17922,-0.17733,19905.4562,1.0,2.2428,-0.1598,3.7683,4.3881,8.8943,0.3683,-9.2627,-0.2049,0.88,-0.1367,34.4009,0.218,146.2491,6.911,-6.7206,-1.4885,26.1443,7.2206,-31.5786,-3.8406,7.37542,5.38386,5.35421,5.36093,5.35027,436,2,1,1,396.0,-0.237,-0.028,-0.173,0.028,0.016,-0.054,0.02,-0.001,-0.086,-0.051,0.012,-0.09,0,0.47588,-0.30539,0.97141,-0.45219,0.96242,-0.40411,0.94957,-0.38367,0.37978,-0.31535,0.5882,1,2,-0.38722999999999996,-0.34951,0.037719999999999976,-1.08036,0.09944,0.12153000000000003,0.14397,2.0,-0.06831999999999999,-0.009960000000000024,0.12276000000000004,0.037719999999999976,5963.813400252,-18904.23592709,2973.530900757,-2983.83729455
6m8f01.log,-0.17802,-0.17641,-0.1753,-0.06371,-0.06223,-0.01827,20026.4442,0.0,2.1816,-0.489,3.1816,3.8886,-2.7195,-10.945,13.6645,-1.6639,2.5944,-2.125,38.046,-15.1905,96.1368,31.3287,5.4272,20.0458,38.0159,-10.6529,-24.7178,-7.81,7.73632,5.33625,5.32442,5.34449,5.32818,437,3,1,1,546.0,-0.016,0.113,-0.237,-0.175,0.004,0.228,0.106,-0.039,-0.017,-0.017,-0.003,-0.021,0,0.65501,-0.06486,1.89308,-0.18745,1.85427,-0.18331,1.96706,-0.1768,0.51854,-0.07786,0.23494,0,1,-0.14520666666666668,-0.12733,0.01787666666666668,-1.91676,0.11159000000000001,0.11418,0.15975,2.0,-0.09894000000000001,-0.012999999999999998,0.12051999999999999,0.01787666666666668,5964.951910921,-18944.24453949,2973.865412301,-2984.02650131
6m8f12.log,-0.32092,-0.2993,-0.28919,-0.19403,-0.17827,-0.17714,19932.1473,1.0,2.0052,-0.4621,3.4145,3.9866,8.6469,-0.6093,-8.0376,0.5104,3.1186,-1.6202,26.3669,6.5219,148.8263,4.1091,-4.2264,-6.1334,32.5459,-14.5862,-48.038,-14.4596,7.43079,5.36189,5.34481,5.36978,5.34724,437,3,1,1,546.0,-0.016,0.113,-0.237,-0.175,0.004,0.228,0.106,-0.039,-0.017,-0.017,-0.003,-0.021,0,0.45023,-0.2963,0.96665,-0.427,0.94413,-0.41682,0.97065,-0.37901,0.40791,-0.3264,0.53306,1,2,-0.38004,-0.35270500000000005,0.027334999999999943,-0.9824499999999998,0.09516,0.12103,0.14378,2.0,-0.05260999999999999,-0.030100000000000016,0.12561,0.027334999999999943,5964.951910921,-18906.61087095,2973.476703724,-2983.8356897
6mi001.log,-0.19079,-0.18785,-0.1833,-0.07004,-0.06799,-0.02222,18248.845,-0.0,-2.7484,0.7255,-0.451,2.8781,2.7825,1.8136,-4.5961,1.841,-2.7988,-1.391,-42.8972,-15.9096,-31.3035,-16.5173,11.7041,-6.2149,-26.2874,8.8584,-4.9982,-0.0286,7.74606,5.38263,5.35143,5.34559,5.33894,438,2,0,1,457.0,-0.016,0.067,0.06,-0.003,0.017,0.005,0.01,0.003,-0.089,0.011,0.039,0.013,0,1.53126,-0.14943,1.90907,-0.20604,1.90383,-0.20445,1.07559,-0.11118,0.44418,-0.09367,0.2239,0,1,-0.18664,-0.102425,0.084215,-3.82439,0.11325999999999999,0.11986,0.16857,3.0,-0.017509999999999998,0.055760000000000004,0.055815000000000003,0.084215,5399.24644474,-18234.15450001,3147.404475545,-3157.18599155
6mi012.log,-0.33027,-0.3072,-0.29841,-0.22651,-0.18708,-0.18483,18159.2753,1.0,-2.6162,0.4401,0.2912,2.6689,20.4343,10.3876,-30.8219,-0.7893,-3.6468,-0.9402,-8.2213,-19.7817,-11.1554,0.5669,-4.0066,-12.4682,-33.3631,9.6629,-10.2598,5.8395,7.45452,5.40451,5.37553,5.36559,5.36854,438,2,0,1,457.0,-0.016,0.067,0.06,-0.003,0.017,0.005,0.01,0.003,-0.089,0.011,0.039,0.013,0,0.75485,-0.36243,0.97457,-0.45416,0.969,-0.4288,0.56661,-0.32806,0.44215,-0.35414,0.50432,1,2,-0.41513,-0.3411,0.07402999999999998,-1.6896600000000002,0.07190000000000002,0.12011999999999998,0.14544,1.0,0.026079999999999992,0.008289999999999964,0.07905000000000001,0.07402999999999998,5399.24644474,-18197.68842787,3147.053321329,-3156.97808722
6mjm01.log,-0.18922,-0.18824,-0.18358,-0.07038,-0.06952,-0.02331,18379.3677,-0.0,-2.2724,0.2067,-0.3861,2.3143,1.075,2.6204,-3.6954,1.3709,-3.1652,3.5718,-37.3243,-33.3017,-19.1335,-18.1305,5.2695,7.7344,-24.6449,2.0898,-7.0168,-1.9953,7.88762,5.33581,5.35846,5.32957,5.33211,439,2,0,1,427.0,-0.266,0.005,-0.101,-0.029,0.026,-0.044,0.019,0.011,-0.112,0.041,0.046,-0.041,0,1.67743,-0.16426,1.90258,-0.20434,1.89991,-0.20522,0.94022,-0.10306,0.52137,-0.10638,0.08278,0,1,-0.19127333333333332,-0.10472000000000001,0.08655333333333332,-4.01833,0.1132,0.11871999999999999,0.16591,1.0,0.0033200000000000035,0.05787999999999999,0.04052000000000003,0.08655333333333332,5406.68028734,-18248.98063812,3147.456200029,-3157.19496212
6mjm12.log,-0.30502,-0.30153,-0.30109,-0.18806,-0.18752,-0.13372,18279.1689,1.0,-1.6933,0.4013,-0.5225,1.8169,18.7323,20.5626,-39.2949,1.3557,-2.0083,3.7524,-6.6856,3.3459,-11.6262,11.4659,-12.0229,11.9786,-26.485,1.569,-17.385,-7.0184,7.89563,5.35386,5.38143,5.34793,5.34992,439,2,0,1,427.0,-0.266,0.005,-0.101,-0.029,0.026,-0.044,0.019,0.011,-0.112,0.041,0.046,-0.041,0,0.83744,-0.27915,0.94213,-0.31513,0.94023,-0.31591,0.46708,-0.2172,0.26719,-0.22071,0.07444,1,2,-0.3033966666666667,-0.218955,0.08444166666666669,-1.9855300000000002,0.11303000000000002,0.11401000000000003,0.1713,1.0,0.0035099999999999854,0.05844000000000002,0.03637000000000001,0.08444166666666669,5406.68028734,-18215.74099497,3147.272893722,-3156.97353465
6onq01.log,-0.17779,-0.17682,-0.17541,-0.06355,-0.06261,-0.01699,21322.3364,-0.0,-0.9712,-2.1522,3.5532,4.2662,-4.2409,-6.9067,11.1476,2.7218,0.1557,-0.276,-15.6345,-34.4649,131.3566,3.5442,-8.2732,15.2702,-17.0601,-23.0483,-16.3621,-1.299,8.05829,5.32178,5.32387,5.30618,5.31173,440,0,1,2,367.0,-0.239,-0.445,0.036,-0.11,0.028,0.02,-0.081,0.005,-0.037,0.12,0.032,0.133,0,1.92453,-0.17382,1.84897,-0.18261,1.85611,-0.18299,0.71545,-0.08369,0.70483,-0.11014,-0.09654,0,1,-0.17980666666666667,-0.096915,0.08289166666666667,-4.2093300000000005,0.11186000000000001,0.11421,0.1608,1.0,0.02645,0.06368,0.008980000000000016,0.08289166666666667,7174.430665528,-22405.33202376,3413.647068437,-3424.84883263
6onq12.log,-0.3167,-0.29412,-0.28846,-0.17635,-0.17555,-0.17247,21228.2293,1.0,-0.9883,-2.2561,2.8815,3.7907,5.8021,-2.4101,-3.3921,2.5656,-0.3722,0.5995,1.5832,-26.3221,147.0213,-4.9048,1.822,-0.424,-13.8574,-22.2873,-19.7178,-5.9494,7.75698,5.34895,5.34677,5.33498,5.34264,440,0,1,2,367.0,-0.239,-0.445,0.036,-0.11,0.028,0.02,-0.081,0.005,-0.037,0.12,0.032,0.133,0,0.95972,-0.363,0.95982,-0.43437,0.95545,-0.37898,0.45689,-0.29741,0.48593,-0.33887,0.19512,1,2,-0.3921166666666666,-0.31814,0.07397666666666664,-1.93217,0.11210999999999999,0.11856999999999998,0.14422999999999997,1.0,0.04146,0.024129999999999985,0.04367500000000002,0.07397666666666664,7174.430665528,-22365.31667845,3413.326037226,-3424.6618836
6oob01.log,-0.18931,-0.1874,-0.18314,-0.07036,-0.0688,-0.02258,18163.4081,-0.0,-0.0723,1.8623,0.1705,1.8715,-0.9258,5.1958,-4.27,-0.0758,1.1547,4.8583,-30.353,14.2833,-17.81,1.9166,17.2431,14.574,1.6498,25.6028,-17.1399,4.3274,7.88969,5.33777,5.33181,5.37633,5.33079,441,2,0,1,431.0,-0.272,0.138,0.022,-0.083,0.018,-0.2,0.015,0.013,-0.007,-0.006,-0.043,-0.017,0,1.74001,-0.17277,1.89434,-0.20302,1.89982,-0.20507,0.8713,-0.09938,0.531,-0.10789,0.07748,0,1,-0.19362000000000001,-0.103635,0.08998500000000001,-4.131869999999999,0.11277999999999999,0.11860000000000001,0.16673000000000002,1.0,0.008510000000000004,0.06488000000000001,0.031275,0.08998500000000001,5418.430262266,-18272.58622395,3147.443166684,-3157.19038971
6oob12.log,-0.31364,-0.31122,-0.30253,-0.18866,-0.18738,-0.13319,18065.5756,1.0,0.3945,1.9688,0.1582,2.0142,19.726,18.349,-38.075,-1.7307,1.6399,4.2237,9.8262,22.9049,-8.755,1.9395,-18.7478,9.1245,0.5683,27.7374,-16.1649,8.9664,7.87006,5.35941,5.34453,5.3904,5.34586,441,2,0,1,431.0,-0.272,0.138,0.022,-0.083,0.018,-0.2,0.015,0.013,-0.007,-0.006,-0.043,-0.017,0,0.87101,-0.29923,0.95516,-0.33688,0.95411,-0.33142,0.44125,-0.22664,0.286,-0.23815,0.09834,1,2,-0.32251,-0.23239500000000002,0.090115,-2.0530299999999997,0.11387000000000003,0.12384,0.18044999999999997,1.0,0.011509999999999992,0.061079999999999995,0.03492000000000001,0.090115,5418.430262266,-18238.88326093,3147.226438698,-3156.96873017
6pqd01.log,-0.18892,-0.18696,-0.18388,-0.07121,-0.07025,-0.02398,18244.7031,-0.0,-1.175,-1.1123,-0.4156,1.6705,1.8926,2.6461,-4.5387,1.9845,-5.8406,3.1605,-8.0483,-41.8975,-23.016,5.2805,-28.4926,-5.371,-13.1654,-10.8941,7.6303,5.0338,7.90921,5.33685,5.32621,5.3606,5.32244,442,2,0,1,390.0,-0.404,-0.774,-0.071,-0.175,-0.04,-0.166,0.162,-0.006,-0.064,0.108,0.013,-0.018,0,0.67427,-0.08326,1.89311,-0.20363,1.86835,-0.20112,1.95836,-0.18753,0.55883,-0.11062,0.06049,0,1,-0.16266999999999998,-0.149075,0.013594999999999968,-1.9185399999999992,0.11266999999999999,0.11670999999999998,0.16494,2.0,-0.07691,-0.027359999999999995,0.119115,0.013594999999999968,5421.918797046,-18279.416164,3147.47425063,-3157.19408642
6pqd12.log,-0.33061,-0.30862,-0.2988,-0.213,-0.18823,-0.18642,18154.7486,1.0,-1.2721,-0.8756,0.6924,1.6924,15.6166,15.5533,-31.1699,1.1334,-6.2329,3.9795,13.5945,-31.9049,-3.2244,-4.0637,-1.1291,-9.9232,-18.0656,-10.1007,9.6015,15.5186,7.58737,5.36383,5.35936,5.38975,5.34942,442,2,0,1,390.0,-0.404,-0.774,-0.071,-0.175,-0.04,-0.166,0.162,-0.006,-0.064,0.108,0.013,-0.018,0,0.46045,-0.31839,0.95281,-0.41235,0.96203,-0.45834,0.96203,-0.39584,0.4484,-0.35518,0.37211,1,2,-0.39636,-0.37551,0.02084999999999998,-0.96486,0.08580000000000002,0.12039,0.14419,2.0,-0.04066000000000003,-0.03678999999999999,0.11695499999999998,0.02084999999999998,5421.918797046,-18243.10867753,3147.193317007,-3156.99419555
6qq001.log,-0.17832,-0.17608,-0.17518,-0.06498,-0.06371,-0.01928,21635.0663,-0.0,0.2073,1.4802,3.8154,4.0977,-7.9894,-4.1475,12.1369,0.9926,1.5006,7.9836,23.7379,44.0966,130.2827,-4.3789,28.1058,-4.431,-1.121,26.1352,9.8699,8.64,8.03815,5.30745,5.31765,5.3201,5.32173,443,2,1,2,326.0,0.0,-0.703,-0.044,-0.048,0.038,-0.001,-0.116,0.035,0.021,0.087,0.03,-0.055,0,1.46856,-0.13866,1.83723,-0.18202,1.87711,-0.18573,1.17406,-0.11719,0.68421,-0.10721,-0.07542,0,1,-0.16880333333333333,-0.1122,0.05660333333333334,-3.32463,0.1102,0.11236999999999998,0.15904000000000001,3.0,-0.009980000000000003,0.031450000000000006,0.045215000000000005,0.05660333333333334,7151.980957012,-22360.24640077,3413.633134454,-3424.85240692
6qq012.log,-0.3196,-0.29471,-0.28851,-0.1777,-0.17573,-0.17035,21538.4637,1.0,0.1688,1.3405,3.1585,3.4354,0.9997,3.2155,-4.2152,1.221,2.0875,8.7684,2.8108,37.077,148.2855,6.1597,5.3172,-20.9314,-4.1045,19.7798,0.9241,4.6935,7.71784,5.34042,5.34703,5.35119,5.35062,443,2,1,2,326.0,0.0,-0.703,-0.044,-0.048,0.038,-0.001,-0.116,0.035,0.021,0.087,0.03,-0.055,0,0.77238,-0.34087,0.9548,-0.39188,0.96665,-0.42639,0.64812,-0.32556,0.47876,-0.33544,0.23382,1,2,-0.38638,-0.3305,0.055879999999999985,-1.56695,0.11080999999999999,0.11898000000000003,0.14925,1.0,0.00988,0.00542999999999999,0.06826500000000002,0.055879999999999985,7151.980957012,-22320.37808724,3413.326595274,-3424.66872165
6qq101.log,-0.17834,-0.17686,-0.17491,-0.065,-0.06376,-0.01921,21624.3582,0.0,-0.047,1.5228,3.9039,4.1907,-8.5099,-3.6133,12.1232,0.2285,1.0697,8.295,8.3061,42.9531,129.8776,-0.6108,32.3173,-6.3747,-3.9982,25.8453,11.9649,5.9184,8.03307,5.31547,5.31548,5.31244,5.31724,444,2,1,2,343.0,0.018,-0.751,-0.03,-0.035,0.01,-0.011,-0.108,0.015,0.023,0.073,0.035,-0.035,0,1.05657,-0.1083,1.84659,-0.18247,1.88111,-0.18664,1.58308,-0.14725,0.67085,-0.10632,-0.06977,0,1,-0.15913666666666668,-0.12678499999999998,0.032351666666666695,-2.5303399999999994,0.10991000000000001,0.11309999999999999,0.15913,2.0,-0.040929999999999994,0.0019799999999999957,0.076255,0.032351666666666695,7151.96575396,-22360.20555441,3413.638012014,-3424.85296614
6qq112.log,-0.3176,-0.29449,-0.28805,-0.17706,-0.17588,-0.17291,21527.7502,1.0,-0.1645,1.3432,3.3794,3.6403,1.1659,2.2109,-3.3767,2.2697,1.6879,9.2911,-3.5935,40.3798,150.3595,2.4957,3.7228,-21.7603,-6.2902,18.3519,2.4658,-0.6984,7.73918,5.34735,5.34535,5.34327,5.34243,444,2,1,2,343.0,0.018,-0.751,-0.03,-0.035,0.01,-0.011,-0.108,0.015,0.023,0.073,0.035,-0.035,0,0.59584,-0.31291,0.96082,-0.41881,0.96629,-0.39717,0.81891,-0.34215,0.47283,-0.33502,0.21375,1,2,-0.3762966666666667,-0.338585,0.0377116666666667,-1.23121,0.11098999999999998,0.11860999999999997,0.14468999999999999,3.0,-0.007130000000000025,-0.022109999999999963,0.09508,0.0377116666666667,7151.96575396,-22320.40610156,3413.309465351,-3424.66751769
6qq201.log,-0.17829,-0.17633,-0.1746,-0.06504,-0.06379,-0.01925,21575.6439,-0.0,1.0139,-1.413,3.9064,4.276,-7.8385,-3.8921,11.7306,-2.3731,0.575,-8.785,36.2946,-51.6563,130.3001,-7.2191,-20.6177,-8.623,16.2763,-25.4015,13.9261,-1.0402,8.04176,5.31147,5.30754,5.32141,5.31831,445,2,1,2,346.0,0.099,-0.777,0.003,-0.1,0.006,0.013,-0.015,-0.009,-0.158,0.098,0.009,-0.074,0,0.92903,-0.09933,1.85288,-0.18294,1.88232,-0.18675,1.71048,-0.15653,0.66842,-0.1068,-0.07857,0,1,-0.15634,-0.131665,0.024675000000000002,-2.28533,0.10956,0.11253999999999999,0.15904000000000001,2.0,-0.049729999999999996,-0.007470000000000004,0.08551499999999998,0.024675000000000002,7158.984322592,-22374.25107523,3413.65308688,-3424.85444964
